Country,Product,Year,Month,Quantity,lag_1,lag_2,lag_3,rolling_mean_6,rolling_std_6
Russia,GentleGlow Face Cleanser,2023,11,1775.0,1751.0,1727.0,1700.0,1687.6666666666667,50.09457721816209
Russia,GentleGlow Face Cleanser,2023,12,1807.0,1775.0,1751.0,1727.0,1714.8333333333333,44.76792006187446
Russia,GentleGlow Face Lotion,2021,1,530.0,,,,,
Russia,GentleGlow Face Lotion,2021,2,544.0,530.0,,,530.0,
Russia,GentleGlow Face Lotion,2021,3,570.0,544.0,530.0,,537.0,9.899494936611665
Russia,GentleGlow Face Lotion,2021,4,579.0,570.0,544.0,530.0,548.0,20.29778313018444
Russia,GentleGlow Face Lotion,2021,5,542.0,579.0,570.0,544.0,555.75,22.691775308835282
Russia,GentleGlow Face Lotion,2021,6,580.0,542.0,579.0,570.0,553.0,20.591260281974
Russia,GentleGlow Face Lotion,2021,7,546.0,580.0,542.0,579.0,557.5,21.463923220138483
Russia,GentleGlow Face Lotion,2021,8,520.0,546.0,580.0,542.0,560.1666666666666,18.09327683606998
Russia,GentleGlow Face Lotion,2021,9,567.0,520.0,546.0,580.0,556.1666666666666,24.05341278626936
Russia,GentleGlow Face Lotion,2021,10,547.0,567.0,520.0,546.0,555.6666666666666,23.737452826001913
Russia,GentleGlow Face Lotion,2021,11,575.0,547.0,567.0,520.0,550.3333333333334,20.867838092784456
Russia,GentleGlow Face Lotion,2021,12,556.0,575.0,547.0,567.0,555.8333333333334,22.51592029357596
Russia,GentleGlow Face Lotion,2022,1,530.0,556.0,575.0,547.0,551.8333333333334,19.260494974601922
Russia,GentleGlow Face Lotion,2022,2,496.0,530.0,556.0,575.0,549.1666666666666,21.23597576441134
Russia,GentleGlow Face Lotion,2022,3,552.0,496.0,530.0,556.0,545.1666666666666,28.757028126471372
Russia,GentleGlow Face Lotion,2022,4,532.0,552.0,496.0,530.0,542.6666666666666,27.08258973338158
Russia,GentleGlow Face Lotion,2022,5,589.0,532.0,552.0,496.0,540.1666666666666,27.29407750166078
Russia,GentleGlow Face Lotion,2022,6,555.0,589.0,532.0,552.0,542.5,31.188138771013545
Russia,GentleGlow Face Lotion,2022,7,587.0,555.0,589.0,532.0,542.3333333333334,31.104126200018303
Russia,GentleGlow Face Lotion,2022,8,600.0,587.0,555.0,589.0,551.8333333333334,35.03950151852429
Russia,GentleGlow Face Lotion,2022,9,519.0,600.0,587.0,555.0,569.1666666666666,26.603884428155794
Russia,GentleGlow Face Lotion,2022,10,549.0,519.0,600.0,587.0,563.6666666666666,33.40459050290346
Russia,GentleGlow Face Lotion,2022,11,567.0,549.0,519.0,600.0,566.5,30.800974010573142
Russia,GentleGlow Face Lotion,2022,12,513.0,567.0,549.0,519.0,562.8333333333334,28.833429672286073
Russia,GentleGlow Face Lotion,2023,1,556.0,513.0,567.0,549.0,555.8333333333334,35.453725709249
Russia,GentleGlow Face Lotion,2023,2,555.0,556.0,513.0,567.0,550.6666666666666,32.10399767422526
Russia,GentleGlow Face Lotion,2023,3,554.0,555.0,556.0,513.0,543.1666666666666,21.912705598959217
Russia,GentleGlow Face Lotion,2023,4,563.0,554.0,555.0,556.0,549.0,18.601075237738126
Russia,GentleGlow Face Lotion,2023,5,562.0,563.0,554.0,555.0,551.3333333333334,19.459359359101782
Russia,GentleGlow Face Lotion,2023,6,561.0,562.0,563.0,554.0,550.5,18.74833325925254
Russia,GentleGlow Face Lotion,2023,7,572.0,561.0,562.0,563.0,558.5,3.937003937005517
Russia,GentleGlow Face Lotion,2023,8,571.0,572.0,561.0,562.0,561.1666666666666,6.493586579592542
Russia,GentleGlow Face Lotion,2023,9,571.0,571.0,572.0,561.0,563.8333333333334,6.735478206234885
Russia,GentleGlow Face Lotion,2023,10,573.0,571.0,571.0,572.0,566.6666666666666,5.163977794943104
Russia,GentleGlow Face Lotion,2023,11,573.0,573.0,571.0,571.0,568.3333333333334,5.354126134736236
Russia,GentleGlow Face Lotion,2023,12,574.0,573.0,573.0,571.0,570.1666666666666,4.578937285731909
Russia,GentleGlow Pet Grooming Kit,2021,1,0.0,,,,,
Russia,GentleGlow Pet Grooming Kit,2021,2,0.0,0.0,,,0.0,
Russia,GentleGlow Pet Grooming Kit,2021,3,0.0,0.0,0.0,,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,GentleGlow Pet Grooming Kit,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,1,0.0,,,,,
Russia,HydraHydrate Hand Cream,2021,2,0.0,0.0,,,0.0,
Russia,HydraHydrate Hand Cream,2021,3,0.0,0.0,0.0,,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydraHydrate Hand Cream,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,Hydrating Honey Body Lotion,2021,1,1190.0,,,,,
Russia,Hydrating Honey Body Lotion,2021,2,1223.0,1190.0,,,1190.0,
Russia,Hydrating Honey Body Lotion,2021,3,1240.0,1223.0,1190.0,,1206.5,23.33452377915607
Russia,Hydrating Honey Body Lotion,2021,4,1291.0,1240.0,1223.0,1190.0,1217.6666666666667,25.4230866208911
Russia,Hydrating Honey Body Lotion,2021,5,1210.0,1291.0,1240.0,1223.0,1236.0,42.13470461903502
Russia,Hydrating Honey Body Lotion,2021,6,1231.0,1210.0,1291.0,1240.0,1230.8,38.297519501920725
Russia,Hydrating Honey Body Lotion,2021,7,1197.0,1231.0,1210.0,1291.0,1230.8333333333333,34.25444010149145
Russia,Hydrating Honey Body Lotion,2021,8,1233.0,1197.0,1231.0,1210.0,1232.0,32.668027182552656
Russia,Hydrating Honey Body Lotion,2021,9,1097.0,1233.0,1197.0,1231.0,1233.6666666666667,32.37076870676175
Russia,Hydrating Honey Body Lotion,2021,10,1166.0,1097.0,1233.0,1197.0,1209.8333333333333,63.982549704326885
Russia,Hydrating Honey Body Lotion,2021,11,1228.0,1166.0,1097.0,1233.0,1189.0,51.377037672485464
Russia,Hydrating Honey Body Lotion,2021,12,1186.0,1228.0,1166.0,1097.0,1192.0,53.33666656250642
Russia,Hydrating Honey Body Lotion,2022,1,1200.0,1186.0,1228.0,1166.0,1184.5,49.802610373352834
Russia,Hydrating Honey Body Lotion,2022,2,1215.0,1200.0,1186.0,1228.0,1185.0,49.96798975344106
Russia,Hydrating Honey Body Lotion,2022,3,1236.0,1215.0,1200.0,1186.0,1182.0,46.95955706775769
Russia,Hydrating Honey Body Lotion,2022,4,1247.0,1236.0,1215.0,1200.0,1205.1666666666667,26.445541527196173
Russia,Hydrating Honey Body Lotion,2022,5,1211.0,1247.0,1236.0,1215.0,1218.6666666666667,22.888133752376056
Russia,Hydrating Honey Body Lotion,2022,6,1217.0,1211.0,1247.0,1236.0,1215.8333333333333,22.551422719346487
Russia,Hydrating Honey Body Lotion,2022,7,1264.0,1217.0,1211.0,1247.0,1221.0,17.28583234906519
Russia,Hydrating Honey Body Lotion,2022,8,1242.0,1264.0,1217.0,1211.0,1231.6666666666667,21.068143408156512
Russia,Hydrating Honey Body Lotion,2022,9,1215.0,1242.0,1264.0,1217.0,1236.1666666666667,19.630758178599343
Russia,Hydrating Honey Body Lotion,2022,10,1246.0,1215.0,1242.0,1264.0,1232.6666666666667,21.453826387538594
Russia,Hydrating Honey Body Lotion,2022,11,1312.0,1246.0,1215.0,1242.0,1232.5,21.32369573971595
Russia,Hydrating Honey Body Lotion,2022,12,1221.0,1312.0,1246.0,1215.0,1249.3333333333333,35.86456003726555
Russia,Hydrating Honey Body Lotion,2023,1,1340.0,1221.0,1312.0,1246.0,1250.0,35.17385392589155
Russia,Hydrating Honey Body Lotion,2023,2,1349.0,1340.0,1221.0,1312.0,1262.6666666666667,51.23930782774698
Russia,Hydrating Honey Body Lotion,2023,3,1354.0,1349.0,1340.0,1221.0,1280.5,60.407780955767024
Russia,Hydrating Honey Body Lotion,2023,4,1394.0,1354.0,1349.0,1340.0,1303.6666666666667,56.81079709585642
Russia,Hydrating Honey Body Lotion,2023,5,1413.0,1394.0,1354.0,1349.0,1328.3333333333333,58.858021260203216
Russia,Hydrating Honey Body Lotion,2023,6,1424.0,1413.0,1394.0,1354.0,1345.1666666666667,67.11606861748166
Russia,Hydrating Honey Body Lotion,2023,7,1485.0,1424.0,1413.0,1394.0,1379.0,35.922138021000066
Russia,Hydrating Honey Body Lotion,2023,8,1498.0,1485.0,1424.0,1413.0,1403.1666666666667,50.32461293111357
Russia,Hydrating Honey Body Lotion,2023,9,1520.0,1498.0,1485.0,1424.0,1428.0,54.812407354536916
Russia,Hydrating Honey Body Lotion,2023,10,1553.0,1520.0,1498.0,1485.0,1455.6666666666667,51.80218785598068
Russia,Hydrating Honey Body Lotion,2023,11,1574.0,1553.0,1520.0,1498.0,1482.1666666666667,54.54325500615327
Russia,Hydrating Honey Body Lotion,2023,12,1601.0,1574.0,1553.0,1520.0,1509.0,53.29915571563539
Russia,HydratingHoney Pet Wipes,2021,1,0.0,,,,,
Russia,HydratingHoney Pet Wipes,2021,2,0.0,0.0,,,0.0,
Russia,HydratingHoney Pet Wipes,2021,3,0.0,0.0,0.0,,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,HydratingHoney Pet Wipes,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Cream,2021,1,1000.0,,,,,
Russia,LittleLullaby Diaper Cream,2021,2,880.0,1000.0,,,1000.0,
Russia,LittleLullaby Diaper Cream,2021,3,938.0,880.0,1000.0,,940.0,84.8528137423857
Russia,LittleLullaby Diaper Cream,2021,4,977.0,938.0,880.0,1000.0,939.3333333333334,60.011110082495
Russia,LittleLullaby Diaper Cream,2021,5,955.0,977.0,938.0,880.0,948.75,52.49365040967653
Russia,LittleLullaby Diaper Cream,2021,6,917.0,955.0,977.0,938.0,950.0,45.54667935206693
Russia,LittleLullaby Diaper Cream,2021,7,961.0,917.0,955.0,977.0,944.5,42.908041204417614
Russia,LittleLullaby Diaper Cream,2021,8,901.0,961.0,917.0,955.0,938.0,35.05424368033063
Russia,LittleLullaby Diaper Cream,2021,9,1026.0,901.0,961.0,917.0,941.5,28.549956217129296
Russia,LittleLullaby Diaper Cream,2021,10,1024.0,1026.0,901.0,961.0,956.1666666666666,44.52602235397481
Russia,LittleLullaby Diaper Cream,2021,11,989.0,1024.0,1026.0,901.0,964.0,52.36792911697002
Russia,LittleLullaby Diaper Cream,2021,12,935.0,989.0,1024.0,1026.0,969.6666666666666,53.0345799141151
Russia,LittleLullaby Diaper Cream,2022,1,896.0,935.0,989.0,1024.0,972.6666666666666,49.874509187225684
Russia,LittleLullaby Diaper Cream,2022,2,1011.0,896.0,935.0,989.0,961.8333333333334,59.11824309522961
Russia,LittleLullaby Diaper Cream,2022,3,926.0,1011.0,896.0,935.0,980.1666666666666,53.244405026881985
Russia,LittleLullaby Diaper Cream,2022,4,862.0,926.0,1011.0,896.0,963.5,51.655590210547366
Russia,LittleLullaby Diaper Cream,2022,5,889.0,862.0,926.0,1011.0,936.5,55.87396531480483
Russia,LittleLullaby Diaper Cream,2022,6,970.0,889.0,862.0,926.0,919.8333333333334,51.85139020958539
Russia,LittleLullaby Diaper Cream,2022,7,951.0,970.0,889.0,862.0,925.6666666666666,55.723125061922765
Russia,LittleLullaby Diaper Cream,2022,8,950.0,951.0,970.0,889.0,934.8333333333334,54.37431991911881
Russia,LittleLullaby Diaper Cream,2022,9,905.0,950.0,951.0,970.0,924.6666666666666,41.45198025024479
Russia,LittleLullaby Diaper Cream,2022,10,1000.0,905.0,950.0,951.0,921.1666666666666,42.19676132911962
Russia,LittleLullaby Diaper Cream,2022,11,994.0,1000.0,905.0,950.0,944.1666666666666,41.09217281510775
Russia,LittleLullaby Diaper Cream,2022,12,909.0,994.0,1000.0,905.0,961.6666666666666,34.77163595039322
Russia,LittleLullaby Diaper Cream,2023,1,1003.0,909.0,994.0,1000.0,951.5,40.322450322370216
Russia,LittleLullaby Diaper Cream,2023,2,1002.0,1003.0,909.0,994.0,960.1666666666666,45.45510605714916
Russia,LittleLullaby Diaper Cream,2023,3,1004.0,1002.0,1003.0,909.0,968.8333333333334,48.014234000624
Russia,LittleLullaby Diaper Cream,2023,4,1042.0,1004.0,1002.0,1003.0,985.3333333333334,37.56416732295123
Russia,LittleLullaby Diaper Cream,2023,5,1047.0,1042.0,1004.0,1002.0,992.3333333333334,44.17540794001427
Russia,LittleLullaby Diaper Cream,2023,6,1053.0,1047.0,1042.0,1004.0,1001.1666666666666,49.5476201917577
Russia,LittleLullaby Diaper Cream,2023,7,1099.0,1053.0,1047.0,1042.0,1025.1666666666667,24.539084470833053
Russia,LittleLullaby Diaper Cream,2023,8,1107.0,1099.0,1053.0,1047.0,1041.1666666666667,35.8743176474018
Russia,LittleLullaby Diaper Cream,2023,9,1124.0,1107.0,1099.0,1053.0,1058.6666666666667,38.46383582882356
Russia,LittleLullaby Diaper Cream,2023,10,1150.0,1124.0,1107.0,1099.0,1078.6666666666667,35.43256505909072
Russia,LittleLullaby Diaper Cream,2023,11,1163.0,1150.0,1124.0,1107.0,1096.6666666666667,40.192868355800435
Russia,LittleLullaby Diaper Cream,2023,12,1184.0,1163.0,1150.0,1124.0,1116.0,39.41573289944056
Russia,LittleLullaby Diaper Liners,2021,1,0.0,,,,,
Russia,LittleLullaby Diaper Liners,2021,2,0.0,0.0,,,0.0,
Russia,LittleLullaby Diaper Liners,2021,3,0.0,0.0,0.0,,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LittleLullaby Diaper Liners,2023,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,1,0.0,,,,,
Russia,LuminousLip Care,2021,2,0.0,0.0,,,0.0,
Russia,LuminousLip Care,2021,3,0.0,0.0,0.0,,0.0,0.0
Russia,LuminousLip Care,2021,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2021,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,1,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,2,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,3,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,4,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,5,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,6,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,7,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,8,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,9,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,10,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,11,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2022,12,0.0,0.0,0.0,0.0,0.0,0.0
Russia,LuminousLip Care,2023,1,0.0,0.0,0.0,0.0,0.0,0.0
